lake,parameter,source_file,sampling_timestamp,sample_timestamp,measurement_value,measurement_value_raw,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,vanadium_total_recoverable
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,0.174,0.174,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),0.174
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,19.3,19.3,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),19.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,19.1,19.1,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,09SWE00811,09SWE00715,0.003,Centre,DISCRETE SAMPLE (GRAB),19.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,19.0,19,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,11.9,11.9,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),11.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,1.18,1.18,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),1.18
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,0.0291,0.0291,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),0.0291
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,0.151,0.151,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),0.151
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,0.153,0.153,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,Centre,DISCRETE SAMPLE (GRAB),0.153
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-08-17 16:15:00,2009-08-17 15:15:00,0.856,0.856,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,09SWE00811,09SWE00715,0.007,Centre,DISCRETE SAMPLE (GRAB),0.856
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.233,0.233,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104227,,0.00005,,,0.233
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.164,0.164,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104227,,0.00005,,,0.164
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.0196,0.0196,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,0.001,,,0.0196
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.0062,0.0062,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,0.001,,,0.0062
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,8.18,8.18,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,0.1,,,8.18
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,2.2,2.2,KEARL LAKE,KEARL LAKE,,,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,2,,,2.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.415,0.415,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104227,,0.0001,,,0.415
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.41,0.41,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104227,,0.0001,,,0.41
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,22.0,22,KEARL LAKE,KEARL LAKE,,,mg/l,1847,Alberta Research Council,104227,,0.1,,,22
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,21.3,21.3,KEARL LAKE,KEARL LAKE,,,mg/l,1849,Alberta Research Council,104227,,0.1,,,21.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,20.0,20,KEARL LAKE,KEARL LAKE,,,mg/l,3155,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,0.5,,,20
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,13.6,13.6,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104227,,0.002,,,13.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.5,1,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,Alberta Research Council,104227,,0.001,,,1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.0068,0.0068,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104227,,0.000006,,,0.0068
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.0137,0.0137,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104227,,0.000006,,,0.0137
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.167,0.167,KEARL LAKE,KEARL LAKE,,,µg/l,1849,Alberta Research Council,104227,,0.00006,,,0.167
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2009-09-18 12:00:00,2009-09-18 11:00:00,0.169,0.169,KEARL LAKE,KEARL LAKE,,,µg/l,1847,Alberta Research Council,104227,,0.00006,,,0.169
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.34,0.34,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.34
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.246,0.246,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.246
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.03,0.03,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,10SWE01442,10SWE01443,0.001,Centre,DISCRETE SAMPLE (GRAB),0.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,10SWE01442,10SWE01443,0.001,Centre,DISCRETE SAMPLE (GRAB),0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,8.32,8.32,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,10SWE01442,10SWE01443,,Centre,DISCRETE SAMPLE (GRAB),8.32
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.128,0.128,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.128
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.127,0.127,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.127
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,17.5,17.5,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),17.5
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,21.2,21.2,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,10SWE01442,10SWE01443,0.003,Centre,DISCRETE SAMPLE (GRAB),21.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,16.6,16.6,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),16.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,14.2,14.2,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,3,Centre,DISCRETE SAMPLE (GRAB),14.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,1.03,1.03,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,1,Centre,DISCRETE SAMPLE (GRAB),1.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.0053,0.0053,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0053
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.0409,0.0409,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0409
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.012,0.012,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.012
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2010-08-31 15:45:00,2010-08-31 14:45:00,0.0121,0.0121,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0121
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.305,0.305,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.305
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.175,0.175,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.175
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,2.75,2.75,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,,Centre,DISCRETE SAMPLE (GRAB),2.75
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.03,0.03,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,0.001,Centre,DISCRETE SAMPLE (GRAB),0.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,0.001,Centre,DISCRETE SAMPLE (GRAB),0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,8.03,8.03,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,,Centre,DISCRETE SAMPLE (GRAB),8.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.168,0.168,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.168
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.166,0.166,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.166
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,18.7,18.7,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),18.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,21.42,21.42,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,0.01,Centre,DISCRETE SAMPLE (GRAB),21.42
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,16.1,16.1,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),16.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,16.6,16.6,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,3,Centre,DISCRETE SAMPLE (GRAB),16.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,2.11,2.11,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,1,Centre,DISCRETE SAMPLE (GRAB),2.11
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.035,0.035,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.035
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.0354,0.0354,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0354
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.0633,0.0633,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0633
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.0751,0.0751,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0751
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-01 08:30:00,2011-09-01 07:30:00,0.924,0.924,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,0.005,Centre,DISCRETE SAMPLE (GRAB),0.924
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.221,0.221,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.221
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.209,0.209,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.209
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.0218,0.0218,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,0.001,,,0.0218
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.0039,0.0039,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,0.001,,,0.0039
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,8.26,8.26,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,0.1,,,8.26
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,2.2,2.2,KEARL LAKE,KEARL LAKE,,,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,2,,,2.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.366,0.366,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.366
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.362,0.362,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.362
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,19.6,19.6,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.1,,,19.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,17.9,17.9,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.1,,,17.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,19.8,19.8,KEARL LAKE,KEARL LAKE,,,mg/l,3155,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,0.5,,,19.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,11.4,11.4,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.003,,,11.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,1.3,1.3,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.001,,,1.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.05,0.1,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.05,0.1,KEARL LAKE,KEARL LAKE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.05,0.1,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2011-09-10 12:00:00,2011-09-10 11:00:00,0.05,0.1,KEARL LAKE,KEARL LAKE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.215,0.215,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.215
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.17,0.17,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.17
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,1.95,1.95,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,,Centre,DISCRETE SAMPLE (GRAB),1.95
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.023,0.023,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,0.002,Centre,DISCRETE SAMPLE (GRAB),0.023
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.004,0.004,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,0.004,Centre,DISCRETE SAMPLE (GRAB),0.004
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,8.15,8.15,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,,Centre,DISCRETE SAMPLE (GRAB),8.15
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.346,0.346,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.346
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.342,0.342,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.342
